advertiser_id,datetime,latitude,longitude
adid_1,2025-01-28 10:40:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 10:41:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 10:42:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 10:43:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 10:44:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 10:45:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 10:46:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 10:47:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 10:48:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 10:49:32,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 10:53:32,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 10:40:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 10:41:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 10:42:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 10:43:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 10:44:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 10:45:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 10:46:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 10:47:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 10:48:12,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 10:49:32,40.71284517861856,-74.00604147150814
adid_3,2025-01-28 10:53:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 10:38:12,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 10:41:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 10:42:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 10:43:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 10:44:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 10:45:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 10:46:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 10:47:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 10:48:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 10:49:32,40.71284517861856,-74.00604147150814
adid_2,2025-01-28 10:53:32,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:00:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:01:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:02:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:03:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:04:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:05:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:06:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:07:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:08:12,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:09:32,40.71284517861856,-74.00604147150814
adid_1,2025-01-28 12:13:32,40.71284517861856,-74.00604147150814
